modelo,use_bl,bl_method,conf_base,lookback,skip,train_years,max_weight,anio,perfil,prob_aceptacion_prom,prob_abandono_prom,retorno_anual,volatilidad_anual,sharpe,max_drawdown,meses_activos,abandono,comision_total,frecuencia_rebalanceo,caja_chica_promedio
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.025,2025,conservador,0.9999999514220028,0.0,0.2179,0.0754,2.89,0.0324,12,False,11366.0,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.025,2025,neutro,0.9989333087489682,0.0,0.2179,0.0754,2.89,0.0324,12,False,11366.0,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.025,2025,arriesgado,0.999386757795761,0.0,0.0839,0.1059,0.7924,0.0841,12,False,10735.01,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.025,2025,muy_arriesgado,0.9998843519533248,0.0,0.1887,0.147,1.2836,0.0797,12,False,11299.24,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2019,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2019,conservador,0.999928891311728,0.1294999308504578,0.103,0.1563,0.6592,0.0561,5,True,4785.86,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2019,neutro,0.9999742293441076,0.0,0.1808,0.0521,3.4709,0.0179,12,False,11087.21,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2019,arriesgado,0.9999999659448364,0.0,0.275,0.1113,2.4712,0.0538,12,False,12032.55,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2019,muy_arriesgado,0.99999997384447,0.0,0.3614,0.1467,2.4636,0.0701,12,False,12972.01,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2020,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2020,conservador,0.999988562146125,0.4990894757819538,-0.3353,,0.0,0.1131,2,True,1599.56,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2020,neutro,0.9999758445453732,0.333268960118909,-0.6037,0.3581,-1.6856,0.2355,3,True,2358.4,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2020,arriesgado,0.9999972305402056,0.0,0.3894,0.2292,1.6985,0.1828,12,False,11416.6,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2020,muy_arriesgado,0.9999999952678416,0.0,0.616,0.2656,2.3196,0.1718,12,False,12220.56,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2021,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2021,conservador,0.999999932498507,0.5812485591598301,0.0,,0.0,0.0533,1,True,867.65,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2021,neutro,0.999827491216156,0.0,0.3929,0.1288,3.0511,0.0533,12,False,12953.57,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2021,arriesgado,0.9999999975388248,0.0,0.3566,0.1722,2.0709,0.0628,12,False,12127.15,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2021,muy_arriesgado,0.9999999999996602,0.0,0.3777,0.2273,1.6618,0.0842,12,False,12415.78,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2022,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2022,conservador,0.9999999892624688,0.37846424952014,-0.1468,0.183,-0.802,0.0866,4,True,3211.61,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2022,neutro,0.9955522147342136,0.1750483565212424,-0.2174,0.2073,-1.0486,0.1958,9,True,6889.2,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2022,arriesgado,0.9993548565292604,0.0,-0.2333,0.1498,-1.5576,0.2867,12,False,8429.66,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2022,muy_arriesgado,0.9999320139072884,0.0,-0.3389,0.1904,-1.7801,0.394,12,False,7691.32,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2023,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2023,conservador,0.999997369969558,0.1211990769299945,-0.1016,0.0544,-1.8687,0.0543,5,True,4502.57,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2023,neutro,0.9526550822284132,0.0,0.1547,0.1658,0.9333,0.0811,12,False,11294.2,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2023,arriesgado,0.9671915897146482,0.0,0.0903,0.1164,0.7758,0.0857,12,False,10953.45,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2023,muy_arriesgado,0.9933737172821552,0.0,0.1538,0.1249,1.2316,0.1014,12,False,11742.23,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2024,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2024,conservador,0.9999999045761112,0.0,0.2144,0.1184,1.8104,0.0428,12,False,11263.83,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2024,neutro,0.997907242678573,0.0,0.2144,0.1184,1.8104,0.0428,12,False,11263.83,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2024,arriesgado,0.9997806153722316,0.0,0.2538,0.0951,2.6677,0.0288,12,False,11591.68,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2024,muy_arriesgado,0.9999887071293222,0.0,0.253,0.1108,2.2846,0.0342,12,False,11513.54,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2025,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2025,conservador,0.9999999514220028,0.0,0.2179,0.0754,2.89,0.0324,12,False,11366.0,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2025,neutro,0.9895758351247592,0.0,0.2209,0.0752,2.9386,0.0324,12,False,11368.58,0.9167,0.0005
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2025,arriesgado,0.9999826628981006,0.0,0.0775,0.1075,0.7211,0.0993,12,False,10498.33,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.05,2025,muy_arriesgado,0.9999994228639189,0.0,0.0983,0.1555,0.632,0.1396,12,False,10556.84,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2019,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2019,conservador,0.999928891311728,0.1294999308504578,0.103,0.1563,0.6592,0.0561,5,True,4785.86,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2019,neutro,0.9999760025284282,0.0,0.1782,0.0516,3.4502,0.0183,12,False,11044.5,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2019,arriesgado,0.9999999842013892,0.0,0.2979,0.1104,2.6993,0.0589,12,False,11826.12,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2019,muy_arriesgado,0.9999999981311436,0.0,0.3836,0.15,2.5563,0.0817,12,False,12556.7,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2020,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2020,conservador,0.999988562146125,0.4990894757819538,-0.3353,,0.0,0.1131,2,True,1599.56,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2020,neutro,0.9999802950986206,0.3332648972349517,-0.6015,0.364,-1.6523,0.2349,3,True,2365.53,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2020,arriesgado,0.9999987929193308,0.0,0.3833,0.2111,1.8156,0.1671,12,False,11540.48,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2020,muy_arriesgado,0.999999999838232,0.0,0.5633,0.2325,2.4227,0.1476,12,False,12388.25,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2021,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2021,conservador,0.999999932498507,0.5812485591598301,0.0,,0.0,0.0533,1,True,867.65,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2021,neutro,0.999827491216156,0.0,0.3929,0.1288,3.0511,0.0533,12,False,12953.57,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2021,arriesgado,0.9999999978876682,0.0,0.354,0.1692,2.092,0.062,12,False,12047.72,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2021,muy_arriesgado,0.9999999999998344,0.0,0.382,0.226,1.6902,0.0874,12,False,12223.58,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2022,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2022,conservador,0.9999999892624688,0.37846424952014,-0.1468,0.183,-0.802,0.0866,4,True,3211.61,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2022,neutro,0.9955522147342136,0.1750483565212424,-0.2174,0.2073,-1.0486,0.1958,9,True,6889.2,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2022,arriesgado,0.9996735485958048,0.0,-0.2249,0.1538,-1.4622,0.2898,12,False,8507.98,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2022,muy_arriesgado,0.9999915702606588,0.0,-0.3128,0.1852,-1.6892,0.3741,12,False,7882.2,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2023,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2023,conservador,0.999997369969558,0.1211990769299945,-0.1016,0.0544,-1.8687,0.0543,5,True,4502.57,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2023,neutro,0.9526550822284132,0.0,0.1547,0.1658,0.9333,0.0811,12,False,11294.2,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2023,arriesgado,0.987339299613339,0.0,0.085,0.1226,0.6937,0.0954,12,False,10905.8,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2023,muy_arriesgado,0.99950576642879,0.0,0.144,0.1275,1.1293,0.1123,12,False,11756.88,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2024,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2024,conservador,0.9999999045761112,0.0,0.2144,0.1184,1.8104,0.0428,12,False,11263.83,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2024,neutro,0.997907242678573,0.0,0.2144,0.1184,1.8104,0.0428,12,False,11263.83,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2024,arriesgado,0.9999353709886836,0.0,0.2448,0.0912,2.6831,0.0233,12,False,11607.36,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2024,muy_arriesgado,0.9999997295988352,0.0,0.2934,0.1238,2.3691,0.033,12,False,11936.51,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2025,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2025,conservador,0.9999999514220028,0.0,0.2179,0.0754,2.89,0.0324,12,False,11366.0,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2025,neutro,0.9923242923074732,0.0,0.2198,0.0752,2.9207,0.0324,12,False,11367.61,0.9167,0.0004
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2025,arriesgado,0.9999948602135356,0.0,0.0845,0.1037,0.8148,0.0919,12,False,10441.84,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.1,2025,muy_arriesgado,0.9999999596904876,0.0,0.1422,0.1347,1.0555,0.1233,12,False,10561.95,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2019,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2019,conservador,0.999928891311728,0.1294999308504578,0.103,0.1563,0.6592,0.0561,5,True,4785.86,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2019,neutro,0.9999760211553332,0.0,0.1778,0.0517,3.4413,0.0185,12,False,11040.77,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2019,arriesgado,0.9999999852162336,0.0,0.3014,0.1118,2.695,0.0597,12,False,11815.62,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2019,muy_arriesgado,0.9999999988917712,0.0,0.4063,0.1572,2.5847,0.0879,12,False,12549.53,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2020,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2020,conservador,0.999988562146125,0.4990894757819538,-0.3353,,0.0,0.1131,2,True,1599.56,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2020,neutro,0.999980496908404,0.3332671137581066,-0.6023,0.3642,-1.6537,0.2352,3,True,2364.85,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2020,arriesgado,0.9999988042024966,0.0,0.3842,0.2091,1.8372,0.1652,12,False,11597.48,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2020,muy_arriesgado,0.9999999998495096,0.0,0.566,0.2345,2.414,0.1463,12,False,12451.81,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2021,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2021,conservador,0.999999932498507,0.5812485591598301,0.0,,0.0,0.0533,1,True,867.65,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2021,neutro,0.999827491216156,0.0,0.3929,0.1288,3.0511,0.0533,12,False,12953.57,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2021,arriesgado,0.9999999978864144,0.0,0.3552,0.1695,2.096,0.0623,12,False,12059.68,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2021,muy_arriesgado,0.9999999999998344,0.0,0.3818,0.2261,1.6887,0.0874,12,False,12227.05,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2022,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2022,conservador,0.9999999892624688,0.37846424952014,-0.1468,0.183,-0.802,0.0866,4,True,3211.61,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2022,neutro,0.9955522147342136,0.1750483565212424,-0.2174,0.2073,-1.0486,0.1958,9,True,6889.2,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2022,arriesgado,0.9997202812409874,0.0,-0.2217,0.1528,-1.4503,0.2865,12,False,8514.77,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2022,muy_arriesgado,0.9999949059070516,0.0,-0.3063,0.1845,-1.6604,0.3678,12,False,7900.67,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2023,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2023,conservador,0.999997369969558,0.1211990769299945,-0.1016,0.0544,-1.8687,0.0543,5,True,4502.57,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2023,neutro,0.9526550822284132,0.0,0.1547,0.1658,0.9333,0.0811,12,False,11294.2,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2023,arriesgado,0.9911402533528676,0.0,0.102,0.1226,0.832,0.0862,12,False,10947.36,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2023,muy_arriesgado,0.9997372354550064,0.0,0.1623,0.1353,1.2003,0.1103,12,False,11800.26,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2024,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2024,conservador,0.9999999045761112,0.0,0.2144,0.1184,1.8104,0.0428,12,False,11263.83,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2024,neutro,0.997907242678573,0.0,0.2144,0.1184,1.8104,0.0428,12,False,11263.83,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2024,arriesgado,0.999950528821484,0.0,0.2501,0.0923,2.7088,0.0284,12,False,11670.5,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2024,muy_arriesgado,0.9999998872442616,0.0,0.3161,0.1266,2.4973,0.0376,12,False,12126.75,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2025,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2025,conservador,0.9999999514220028,0.0,0.2179,0.0754,2.89,0.0324,12,False,11366.0,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2025,neutro,0.992321361298818,0.0,0.2198,0.0752,2.9204,0.0324,12,False,11367.6,0.9167,0.0004
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2025,arriesgado,0.999995301596166,0.0,0.0827,0.1099,0.7528,0.0918,12,False,10370.48,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.15,2025,muy_arriesgado,0.999999980530978,0.0,0.1627,0.1305,1.2475,0.1145,12,False,10569.44,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2019,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2019,conservador,0.999928891311728,0.1294999308504578,0.103,0.1563,0.6592,0.0561,5,True,4785.86,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2019,neutro,0.9999760286558956,0.0,0.1782,0.0517,3.4441,0.0184,12,False,11042.24,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2019,arriesgado,0.9999999853275034,0.0,0.2995,0.1124,2.6653,0.0597,12,False,11807.1,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2019,muy_arriesgado,0.9999999989846112,0.0,0.4067,0.1599,2.5443,0.0894,12,False,12509.18,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2020,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2020,conservador,0.999988562146125,0.4990894757819538,-0.3353,,0.0,0.1131,2,True,1599.56,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2020,neutro,0.9999804922843364,0.333266743169214,-0.6022,0.3636,-1.656,0.2352,3,True,2364.78,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2020,arriesgado,0.9999988034305144,0.0,0.3797,0.2099,1.8092,0.1653,12,False,11562.75,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2020,muy_arriesgado,0.9999999998496042,0.0,0.5695,0.234,2.4332,0.1461,12,False,12505.98,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2021,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2021,conservador,0.999999932498507,0.5812485591598301,0.0,,0.0,0.0533,1,True,867.65,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2021,neutro,0.999827491216156,0.0,0.3929,0.1288,3.0511,0.0533,12,False,12953.57,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2021,arriesgado,0.9999999978876494,0.0,0.3529,0.1692,2.086,0.062,12,False,12045.83,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2021,muy_arriesgado,0.9999999999998342,0.0,0.3834,0.226,1.6969,0.0875,12,False,12237.17,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2022,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2022,conservador,0.9999999892624688,0.37846424952014,-0.1468,0.183,-0.802,0.0866,4,True,3211.61,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2022,neutro,0.9955522147342136,0.1750483565212424,-0.2174,0.2073,-1.0486,0.1958,9,True,6889.2,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2022,arriesgado,0.9997203598172816,0.0,-0.2219,0.1529,-1.4507,0.2868,12,False,8512.1,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2022,muy_arriesgado,0.9999960493271524,0.0,-0.3024,0.1833,-1.6498,0.3643,12,False,7905.01,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2023,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2023,conservador,0.999997369969558,0.1211990769299945,-0.1016,0.0544,-1.8687,0.0543,5,True,4502.57,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2023,neutro,0.9526550822284132,0.0,0.1547,0.1658,0.9333,0.0811,12,False,11294.2,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2023,arriesgado,0.991444271968208,0.0,0.112,0.1231,0.9102,0.08,12,False,10973.01,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2023,muy_arriesgado,0.9998201479672426,0.0,0.1926,0.1401,1.3741,0.0982,12,False,11914.56,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2024,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2024,conservador,0.9999999045761112,0.0,0.2144,0.1184,1.8104,0.0428,12,False,11263.83,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2024,neutro,0.997907242678573,0.0,0.2144,0.1184,1.8104,0.0428,12,False,11263.83,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2024,arriesgado,0.9999508831932272,0.0,0.2545,0.0937,2.7171,0.0287,12,False,11689.34,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2024,muy_arriesgado,0.9999999208907236,0.0,0.3207,0.1277,2.5112,0.0453,12,False,12206.79,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2025,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2025,conservador,0.9999999514220029,0.0,0.2179,0.0754,2.89,0.0324,12,False,11366.0,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2025,neutro,0.9923194304294594,0.0,0.2198,0.0752,2.9207,0.0324,12,False,11367.61,0.9167,0.0004
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2025,arriesgado,0.9999953214600644,0.0,0.0832,0.1111,0.7489,0.0918,12,False,10363.42,1.0,0.0
sin_bl,False,robust_factor_hybrid,1.0,126,21,5,0.2,2025,muy_arriesgado,0.9999999847494602,0.0,0.1481,0.134,1.1057,0.1147,12,False,10499.28,1.0,0.0
